Vehicle_ID,Timestamp,Frame_Number,Ortho_X,Ortho_Y,Local_X,Local_Y,Latitude,Longitude,Vehicle_Length,Vehicle_Width,Vehicle_Class,Vehicle_Speed,Vehicle_Acceleration,Road_Section,Lane_Number,Visibility
66,2022-10-07 17:52:13.533,1,5922.6,2864.8,170179.0,532229.94,37.3889283,126.6632541,5.31,2.31,0,29.9,,1_2,2,1
67,2022-10-07 17:52:13.533,1,6645.1,2606.7,170200.8,532237.64,37.3889984,126.6635,5.08,2.19,0,52.5,,1_1,2,1
68,2022-10-07 17:52:13.533,1,6852.6,1321.2,170207.19,532276.35,37.3893474,126.6635706,4.99,2.17,0,21.1,,1_2,4,1
69,2022-10-07 17:52:13.533,1,6301.7,3189.6,170190.39,532220.11,37.3888401,126.6633832,3.97,1.95,0,42.4,,1_1,3,1
70,2022-10-07 17:52:13.533,1,3473.7,5850.9,170104.89,532140.22,37.3881176,126.6624209,4.92,2.19,0,49.5,,3_2,3,1
71,2022-10-07 17:52:13.533,1,6519.6,2084.4,170197.08,532253.39,37.3891402,126.6634573,5.1,2.22,0,23.9,,1_2,2,1
72,2022-10-07 17:52:13.533,1,7619.0,1672.6,170230.25,532265.68,37.389252,126.6638314,4.91,2.21,0,0.8,,1_1,4,1
73,2022-10-07 17:52:13.533,1,5195.4,3636.1,170157.01,532206.77,37.3887189,126.6630067,5.05,2.17,0,36.8,,,,1
74,2022-10-07 17:52:13.533,1,7003.8,2475.3,170211.63,532241.56,37.3890341,126.6636221,4.14,2.09,0,0.7,,1_1,4,1
75,2022-10-07 17:52:13.533,1,5066.4,4973.1,170152.98,532166.5,37.3883559,126.6629628,5.13,2.24,0,19.6,,3_4,5,1
76,2022-10-07 17:52:13.533,1,7177.2,2271.3,170216.87,532247.69,37.3890895,126.6636811,5.18,2.36,0,0.8,,1_1,4,1
77,2022-10-07 17:52:13.533,1,6343.2,2135.4,170191.75,532251.87,37.3891264,126.6633973,5.02,2.25,0,29.7,,1_2,3,1
78,2022-10-07 17:52:13.533,1,3872.8,6011.5,170116.9,532135.34,37.388074,126.6625567,5.39,2.31,0,0.8,,3_4,2,1
79,2022-10-07 17:52:13.533,1,4421.9,4237.0,170133.64,532188.75,37.3885558,126.6627435,4.98,2.19,0,46.5,,,,1
80,2022-10-07 17:52:13.533,1,4339.8,5397.8,170131.04,532153.78,37.3882406,126.6627156,4.45,2.06,0,0.6,,3_4,2,1
81,2022-10-07 17:52:13.533,1,3786.0,5072.6,170114.39,532163.64,37.3883289,126.6625272,4.49,2.08,0,46.7,,3_1,5,1
82,2022-10-07 17:52:13.533,1,6939.7,1366.3,170209.81,532274.99,37.3893352,126.6636002,4.11,1.89,0,22.2,,1_2,3,1
83,2022-10-07 17:52:13.533,1,4236.5,5717.7,170127.89,532144.15,37.3881537,126.6626805,5.22,2.25,0,23.7,,3_4,3,1
84,2022-10-07 17:52:13.533,1,7158.8,1921.3,170216.36,532258.24,37.3891845,126.6636748,5.07,2.33,0,70.0,,1_1,2,1
85,2022-10-07 17:52:13.533,1,4050.2,5108.0,170122.34,532162.54,37.3883193,126.662617,4.74,2.13,0,43.1,,3_1,3,1
86,2022-10-07 17:52:13.533,1,6936.5,2937.7,170209.55,532227.63,37.3889085,126.6635992,4.59,2.12,0,13.0,,1_1,6,1
87,2022-10-07 17:52:13.533,1,7316.6,2077.0,170221.09,532253.53,37.3891422,126.6637285,4.29,2.1,0,0.9,,1_1,4,1
88,2022-10-07 17:52:13.533,1,4257.4,6027.9,170128.49,532134.8,37.3880695,126.6626876,5.21,2.35,0,22.6,,3_4,5,1
89,2022-10-07 17:52:13.533,1,5980.4,4038.5,170180.62,532194.57,37.3886097,126.6632738,4.59,2.14,0,17.1,,,,1
90,2022-10-07 17:52:13.533,1,6114.1,3648.9,170184.69,532206.29,37.3887155,126.6633193,5.07,2.28,0,4.8,,,,1
91,2022-10-07 17:52:13.533,1,3971.4,6383.3,170119.83,532124.12,37.387973,126.6625903,5.32,2.29,0,17.3,,3_4,5,1
92,2022-10-07 17:52:13.533,1,4692.7,5294.1,170141.68,532156.87,37.3882688,126.6628357,4.19,2.09,0,26.8,,3_4,4,1
93,2022-10-07 17:52:13.533,1,5833.8,2621.9,170176.35,532237.27,37.3889943,126.6632239,4.37,2.07,0,23.1,,1_2,4,1
94,2022-10-07 17:52:13.533,1,4686.6,5138.7,170141.51,532161.55,37.388311,126.6628336,4.17,2.03,0,27.4,,3_4,3,1
95,2022-10-07 17:52:13.533,1,6598.3,2474.9,170199.41,532241.61,37.3890342,126.6634841,4.92,2.2,0,48.9,,1_1,1,1
96,2022-10-07 17:52:13.533,1,6327.5,3717.4,170191.11,532204.2,37.3886968,126.6633919,4.97,2.25,0,15.1,,,,1
97,2022-10-07 17:52:13.533,1,5253.7,4389.3,170158.68,532184.07,37.3885144,126.6630266,4.62,2.21,0,38.6,,,,1
98,2022-10-07 17:52:13.533,1,7437.4,897.9,170224.86,532289.05,37.3894624,126.6637696,4.81,2.16,0,7.9,,1_2,2,1
99,2022-10-07 17:52:13.533,1,4676.6,4296.3,170141.31,532186.94,37.3885397,126.6628302,4.89,2.22,0,45.4,,,,1
100,2022-10-07 17:52:13.533,1,7105.6,977.4,170214.85,532286.69,37.3894408,126.6636567,5.1,2.21,0,18.8,,1_2,4,1
101,2022-10-07 17:52:13.533,1,7843.9,1564.6,170237.04,532268.91,37.3892814,126.6639079,4.38,2.08,0,0.9,,,,1
102,2022-10-07 17:52:13.533,1,7747.1,1505.0,170234.13,532270.72,37.3892975,126.663875,4.29,2.08,0,0.8,,,,1
103,2022-10-07 17:52:13.533,1,5660.3,3362.7,170171.05,532214.96,37.3887932,126.6631649,4.19,2.0,0,38.2,,,,1
104,2022-10-07 17:52:13.533,1,7087.7,2685.7,170214.13,532235.21,37.388977,126.6636506,4.91,2.23,0,20.7,,1_1,6,1
105,2022-10-07 17:52:13.533,1,5568.5,3139.9,170168.3,532221.69,37.3888537,126.6631337,5.12,2.24,0,37.9,,,,1
106,2022-10-07 17:52:13.533,1,4794.8,4485.7,170144.85,532181.22,37.3884883,126.6628704,4.45,2.07,0,41.4,,,,1
107,2022-10-07 17:52:13.533,1,3719.9,6547.1,170112.23,532119.22,37.3879286,126.6625047,5.65,2.44,0,,,3_4,4,0
108,2022-10-07 17:52:13.533,1,4729.9,4054.5,170142.94,532194.22,37.3886053,126.6628483,17.46,3.34,2,24.5,,,,1
109,2022-10-07 17:52:13.533,1,3769.6,2752.0,170114.14,532233.57,37.388959,126.6625216,5.09,2.15,0,14.4,,2_2,1,1
110,2022-10-07 17:52:13.533,1,4070.4,5751.0,170122.88,532143.17,37.3881447,126.6626239,5.15,2.27,0,0.6,,3_4,2,1
111,2022-10-07 17:52:13.533,1,7191.1,2422.1,170217.28,532243.14,37.3890485,126.6636858,5.36,2.2,2,0.8,,1_1,5,1
112,2022-10-07 17:52:13.533,1,5628.4,2884.3,170170.14,532229.38,37.388923,126.6631541,5.36,2.16,2,23.0,,1_2,4,1
113,2022-10-07 17:52:13.533,1,5490.2,4761.7,170165.77,532172.82,37.3884133,126.663107,4.7,2.15,0,23.6,,,,1
114,2022-10-07 17:52:13.533,1,5542.8,4546.2,170167.38,532179.31,37.3884718,126.6631249,5.26,2.19,2,19.0,,,,1
115,2022-10-07 17:52:13.533,1,4069.0,3080.7,170123.13,532223.63,37.3888697,126.6626234,5.02,2.18,0,9.2,,2_2,2,1
116,2022-10-07 17:52:13.533,1,7816.9,1841.8,170236.19,532260.56,37.3892061,126.6638987,5.07,2.25,0,31.4,,1_1,7,1
117,2022-10-07 17:52:13.533,1,3299.4,5541.4,170099.67,532149.57,37.3882016,126.6623616,4.74,2.05,0,0.8,,,,1
118,2022-10-07 17:52:13.533,1,7420.9,560.6,170224.4,532299.21,37.3895539,126.663764,5.28,2.26,0,,,,,0
119,2022-10-07 17:52:13.533,1,2595.0,3116.9,170078.71,532222.7,37.3888599,126.6621219,3.77,1.82,0,24.6,,,,1
120,2022-10-07 17:52:13.533,1,4533.6,4826.5,170136.94,532170.98,37.3883957,126.6627815,4.93,2.22,0,41.9,,3_1,1,1
121,2022-10-07 17:52:13.533,1,4016.3,3166.8,170121.53,532221.04,37.3888463,126.6626055,4.97,2.12,0,0.6,,2_2,3,1
122,2022-10-07 17:52:13.533,1,4125.9,5363.9,170124.6,532154.83,37.3882498,126.6626428,5.64,2.32,0,44.6,,3_1,1,1
123,2022-10-07 17:52:13.533,1,6966.9,2704.5,170210.49,532234.66,37.3889719,126.6636095,4.22,1.98,0,1.0,,1_1,5,1
124,2022-10-07 17:52:13.533,1,5368.0,-795.5,170162.69,532340.3,37.3899221,126.6630655,,,0,,,,,0
125,2022-10-07 17:52:13.533,1,4734.1,4926.3,170142.97,532167.95,37.3883686,126.6628498,13.02,3.0,1,1.5,,3_4,2,1
126,2022-10-07 17:52:13.533,1,3629.8,6515.9,170109.52,532120.16,37.387937,126.662474,5.19,2.31,0,,,3_4,3,0
127,2022-10-07 17:52:13.533,1,7452.8,2282.9,170225.17,532247.31,37.3890863,126.6637748,4.19,2.08,0,36.6,,1_1,6,1
128,2022-10-07 17:52:13.533,1,4995.1,4895.9,170150.84,532168.83,37.3883769,126.6629386,5.2,2.34,0,32.6,,3_4,4,1
129,2022-10-07 17:52:13.533,1,5123.1,5347.0,170154.64,532155.23,37.3882544,126.6629821,5.27,2.2,2,37.6,,,,1
130,2022-10-07 17:52:13.533,1,4211.1,3081.9,170127.41,532223.58,37.3888694,126.6626718,4.37,1.97,0,1.4,,2_2,1,1
131,2022-10-07 17:52:13.533,1,5204.8,2946.0,170157.37,532227.57,37.3889063,126.6630099,5.25,2.23,2,9.2,,,,1
132,2022-10-07 17:52:13.533,1,7143.0,1088.4,170215.97,532283.34,37.3894106,126.6636694,2.76,1.14,3,25.8,,1_2,3,1
134,2022-10-07 17:52:13.533,1,8134.4,1130.1,170245.84,532281.97,37.3893993,126.6640067,,,1,,,,,0
1,2022-10-07 17:52:13.566,2,6643.3,1396.9,170200.88,532274.09,37.3893269,126.6634994,5.19,2.21,0,24.1,0.06,1_2,5,1
2,2022-10-07 17:52:13.566,2,5197.6,3245.1,170157.12,532218.56,37.3888251,126.6630075,4.97,2.16,0,31.3,0.07,,,1
3,2022-10-07 17:52:13.566,2,5896.6,4277.9,170178.07,532187.36,37.3885447,126.6632453,5.18,2.28,0,15.5,-0.02,,,1
4,2022-10-07 17:52:13.566,2,6487.4,3371.1,170195.97,532214.62,37.3887909,126.6634463,4.95,2.24,0,12.0,-0.02,1_1,5,1
5,2022-10-07 17:52:13.566,2,6547.0,3080.9,170197.8,532223.36,37.3888697,126.6634666,4.97,2.26,0,0.7,0.0,1_1,4,1
7,2022-10-07 17:52:13.566,2,5751.6,3924.7,170173.74,532198.02,37.3886406,126.663196,5.26,2.29,0,38.1,0.05,,,1
8,2022-10-07 17:52:13.566,2,6224.6,2461.0,170188.15,532242.07,37.389038,126.6633569,5.08,2.2,0,27.4,0.0,1_2,2,1
9,2022-10-07 17:52:13.566,2,5526.8,3966.8,170166.96,532196.77,37.3886291,126.6631195,5.59,2.51,2,38.6,0.05,,,1
10,2022-10-07 17:52:13.566,2,6174.1,3748.7,170186.49,532203.28,37.3886883,126.6633397,5.02,2.23,0,12.3,-0.02,,,1
11,2022-10-07 17:52:13.566,2,5144.6,3520.6,170155.49,532210.26,37.3887503,126.6629895,5.16,2.26,0,22.7,0.0,,,1
12,2022-10-07 17:52:13.566,2,6792.6,1740.8,170205.34,532263.72,37.3892335,126.6635502,4.78,2.18,0,16.8,0.07,1_2,2,1
13,2022-10-07 17:52:13.566,2,7474.9,1875.6,170225.88,532259.58,37.3891969,126.6637823,5.06,2.28,0,0.8,0.0,1_1,4,1
14,2022-10-07 17:52:13.566,2,7628.4,821.8,170230.62,532291.32,37.389483,126.6638346,5.36,2.31,0,5.8,0.08,,,1
15,2022-10-07 17:52:13.566,2,6713.1,2867.2,170202.82,532229.78,37.3889277,126.6635231,4.56,2.18,0,0.6,0.0,1_1,4,1
16,2022-10-07 17:52:13.566,2,5653.3,4247.2,170170.74,532188.31,37.388553,126.6631625,4.65,2.15,0,12.0,-0.04,,,1
17,2022-10-07 17:52:13.566,2,4711.6,5617.7,170142.22,532147.11,37.3881809,126.6628421,5.28,2.32,0,18.4,-0.02,3_4,6,1
18,2022-10-07 17:52:13.566,2,6867.7,1109.6,170207.67,532282.73,37.3894049,126.6635757,5.17,2.21,0,18.0,0.07,1_2,5,1
19,2022-10-07 17:52:13.566,2,6635.4,1676.0,170200.61,532265.68,37.3892511,126.6634967,5.23,2.23,0,23.3,0.02,1_2,4,1
20,2022-10-07 17:52:13.566,2,7371.2,2172.2,170222.73,532250.65,37.3891164,126.6637471,5.11,2.24,0,0.7,0.0,1_1,5,1
21,2022-10-07 17:52:13.566,2,7872.3,1339.5,170237.92,532275.69,37.3893425,126.6639176,4.83,2.16,0,0.8,0.0,,,1
22,2022-10-07 17:52:13.566,2,6688.5,3246.6,170202.04,532218.35,37.3888247,126.6635148,4.85,2.21,0,14.5,0.01,1_1,6,1
23,2022-10-07 17:52:13.566,2,4683.5,4453.5,170141.5,532182.2,37.388497,126.6628325,5.37,2.29,0,41.8,0.03,,,1
24,2022-10-07 17:52:13.566,2,5584.4,2749.5,170168.82,532233.45,37.3889597,126.6631391,4.87,2.18,0,28.9,-0.0,1_2,5,1
25,2022-10-07 17:52:13.566,2,4926.3,5335.9,170148.72,532155.58,37.3882574,126.6629151,4.73,2.15,0,21.6,0.02,3_4,6,1
26,2022-10-07 17:52:13.566,2,7293.5,2638.7,170220.34,532236.61,37.3889897,126.6637206,5.07,2.25,0,29.8,0.04,1_1,7,1
27,2022-10-07 17:52:13.566,2,8034.0,1142.9,170242.81,532281.6,37.3893959,126.6639726,5.35,2.29,0,0.9,0.0,,,1
28,2022-10-07 17:52:13.566,2,4898.5,4186.4,170148.0,532190.23,37.3885695,126.6629057,4.44,2.06,0,43.0,0.03,,,1
29,2022-10-07 17:52:13.566,2,7181.2,2064.1,170217.01,532253.93,37.3891457,126.6636824,4.82,2.2,0,44.9,0.01,1_1,3,1
30,2022-10-07 17:52:13.566,2,6093.4,2459.2,170184.2,532242.14,37.3890385,126.6633123,5.1,2.18,0,30.5,0.02,1_2,3,1
31,2022-10-07 17:52:13.566,2,7982.1,1374.7,170241.22,532274.62,37.3893329,126.6639549,5.0,2.21,0,0.8,0.0,,,1
32,2022-10-07 17:52:13.566,2,7533.2,1968.5,170227.63,532256.78,37.3891717,126.6638022,4.81,2.16,0,0.8,0.01,1_1,5,1
33,2022-10-07 17:52:13.566,2,5608.4,3247.0,170169.5,532218.46,37.3888246,126.6631473,4.8,2.16,0,29.6,0.03,,,1
34,2022-10-07 17:52:13.566,2,4148.9,5998.5,170125.22,532135.7,37.3880775,126.6626507,5.29,2.28,0,18.5,0.08,3_4,4,1
35,2022-10-07 17:52:13.566,2,7216.3,637.2,170218.23,532296.92,37.3895331,126.6636944,5.02,2.2,0,12.4,0.04,,,1
36,2022-10-07 17:52:13.566,2,4365.2,4718.1,170131.88,532174.26,37.3884251,126.6627242,4.91,2.15,0,46.7,0.08,3_1,3,1
37,2022-10-07 17:52:13.566,2,6949.5,1702.4,170210.07,532264.86,37.3892439,126.6636036,4.95,2.22,0,21.8,0.06,1_2,1,1
38,2022-10-07 17:52:13.566,2,3472.1,6033.5,170104.82,532134.72,37.388068,126.6624204,5.54,2.27,2,43.3,0.02,3_2,2,1
39,2022-10-07 17:52:13.566,2,2000.4,3889.7,170060.71,532199.48,37.3886501,126.6619196,4.28,1.95,0,28.7,0.0,,,1
40,2022-10-07 17:52:13.566,2,4476.5,5913.8,170135.1,532138.22,37.3881005,126.6627621,5.18,2.29,0,15.4,0.04,3_4,6,1
41,2022-10-07 17:52:13.566,2,3393.9,5618.2,170102.51,532147.24,37.3881808,126.6623938,4.7,2.08,0,45.8,0.04,3_2,5,1
42,2022-10-07 17:52:13.566,2,6103.0,2279.9,170184.5,532247.54,37.3890871,126.6633155,5.02,2.21,0,23.5,-0.01,1_2,4,1
43,2022-10-07 17:52:13.566,2,6859.1,2666.8,170207.24,532235.8,37.3889821,126.6635728,4.92,2.16,0,0.6,0.0,1_1,4,1
44,2022-10-07 17:52:13.566,2,6409.1,1688.1,170193.79,532265.34,37.3892478,126.6634197,5.29,2.29,0,25.0,0.01,1_2,5,1
45,2022-10-07 17:52:13.566,2,4514.6,5193.0,170136.33,532159.93,37.3882962,126.6627751,4.7,2.16,0,0.5,-0.01,3_4,2,1
46,2022-10-07 17:52:13.566,2,3850.0,5544.7,170116.26,532149.41,37.3882007,126.6625489,4.7,2.12,0,45.2,-0.02,3_2,2,1
47,2022-10-07 17:52:13.566,2,4970.6,3172.5,170150.29,532220.77,37.3888448,126.6629302,,,0,0.5,0.0,,,1
48,2022-10-07 17:52:13.566,2,4167.8,6334.8,170125.75,532125.57,37.3879862,126.6626571,4.97,2.25,0,14.4,0.04,3_4,6,1
49,2022-10-07 17:52:13.566,2,4654.2,5923.6,170140.45,532137.9,37.3880978,126.6628226,4.87,2.12,0,39.1,0.02,,,1
50,2022-10-07 17:52:13.566,2,4746.4,3819.4,170143.46,532201.3,37.3886692,126.6628539,5.02,2.19,0,41.1,0.05,,,1
51,2022-10-07 17:52:13.566,2,7698.7,1734.4,170232.64,532263.81,37.3892353,126.6638585,4.69,2.18,0,0.9,0.0,1_1,5,1
52,2022-10-07 17:52:13.566,2,7457.8,712.7,170225.49,532294.62,37.3895127,126.6637765,4.3,1.95,0,25.4,0.01,,,1
53,2022-10-07 17:52:13.566,2,5388.9,4566.6,170162.74,532178.71,37.3884663,126.6630726,5.08,2.26,0,21.4,-0.04,,,1
54,2022-10-07 17:52:13.566,2,6400.3,2878.0,170193.4,532229.49,37.3889248,126.6634167,4.98,2.31,0,54.2,0.08,1_1,2,1
55,2022-10-07 17:52:13.566,2,5933.8,3007.5,170179.33,532225.64,37.3888896,126.663258,4.95,2.17,0,37.1,0.01,1_2,1,1
56,2022-10-07 17:52:13.566,2,4226.9,5562.3,170127.62,532148.84,37.388196,126.6626772,4.33,2.04,0,0.7,-0.0,3_4,2,1
57,2022-10-07 17:52:13.566,2,7296.2,1117.6,170220.58,532282.44,37.3894027,126.6637215,5.41,2.35,0,10.4,0.07,1_2,2,1
58,2022-10-07 17:52:13.566,2,3960.6,6078.2,170119.54,532133.32,37.3880559,126.6625866,4.81,2.2,0,21.5,0.05,3_4,3,1
59,2022-10-07 17:52:13.566,2,5716.4,4497.6,170172.61,532180.76,37.388485,126.663184,4.97,2.23,0,16.7,-0.02,,,1
60,2022-10-07 17:52:13.566,2,6539.4,2226.4,170197.66,532249.11,37.3891017,126.663464,5.24,2.26,0,28.8,-0.02,1_2,1,1
61,2022-10-07 17:52:13.566,2,5893.7,3929.4,170178.02,532197.86,37.3886393,126.6632443,5.06,2.32,0,5.3,-0.01,,,1
62,2022-10-07 17:52:13.566,2,3908.1,6308.1,170117.93,532126.4,37.3879934,126.6625687,5.33,2.28,0,14.1,0.08,3_4,4,1
63,2022-10-07 17:52:13.566,2,6391.8,3271.9,170193.1,532217.62,37.3888178,126.6634138,4.82,2.21,0,0.7,-0.0,1_1,4,1
64,2022-10-07 17:52:13.566,2,5220.7,3942.5,170157.74,532197.54,37.3886357,126.6630153,5.07,2.27,0,38.4,0.02,,,1
65,2022-10-07 17:52:13.566,2,5930.6,2318.1,170179.3,532246.41,37.3890768,126.6632569,11.54,2.97,1,28.8,0.04,1_2,5,1
66,2022-10-07 17:52:13.566,2,5916.7,2871.8,170178.82,532229.73,37.3889264,126.6632521,5.31,2.31,0,30.0,0.05,1_2,2,1
67,2022-10-07 17:52:13.566,2,6651.6,2597.7,170201.0,532237.91,37.3890009,126.6635022,5.08,2.19,0,52.6,0.09,1_1,2,1
68,2022-10-07 17:52:13.566,2,6849.0,1325.8,170207.08,532276.21,37.3893462,126.6635694,4.99,2.17,0,21.1,0.04,1_2,4,1
69,2022-10-07 17:52:13.566,2,6308.3,3181.5,170190.59,532220.35,37.3888424,126.6633854,3.97,1.95,0,42.4,0.05,1_1,3,1
70,2022-10-07 17:52:13.566,2,3464.7,5861.5,170104.62,532139.9,37.3881147,126.6624178,4.92,2.19,0,49.5,0.01,3_2,3,1
71,2022-10-07 17:52:13.566,2,6515.6,2089.8,170196.96,532253.23,37.3891388,126.6634559,5.1,2.22,0,23.9,0.1,1_2,2,1
72,2022-10-07 17:52:13.566,2,7618.6,1672.7,170230.24,532265.68,37.389252,126.6638312,4.91,2.21,0,0.8,0.0,1_1,4,1
73,2022-10-07 17:52:13.566,2,5188.3,3644.9,170156.79,532206.51,37.3887165,126.6630043,5.05,2.17,0,36.8,-0.1,,,1
74,2022-10-07 17:52:13.566,2,7003.5,2475.3,170211.62,532241.56,37.3890341,126.6636219,4.14,2.09,0,0.7,0.0,1_1,4,1
75,2022-10-07 17:52:13.566,2,5068.5,4969.8,170153.04,532166.6,37.3883568,126.6629636,5.13,2.24,0,19.6,0.03,3_4,5,1
76,2022-10-07 17:52:13.566,2,7176.8,2271.5,170216.86,532247.68,37.3890894,126.6636809,5.18,2.36,0,0.8,-0.0,1_1,4,1
77,2022-10-07 17:52:13.566,2,6336.9,2143.0,170191.57,532251.64,37.3891243,126.6633951,5.02,2.25,0,29.7,-0.01,1_2,3,1
78,2022-10-07 17:52:13.566,2,3872.6,6011.5,170116.89,532135.34,37.388074,126.6625566,5.39,2.31,0,0.8,-0.01,3_4,2,1
79,2022-10-07 17:52:13.566,2,4413.8,4247.8,170133.39,532188.43,37.3885529,126.6627408,4.98,2.19,0,46.5,0.05,,,1
80,2022-10-07 17:52:13.566,2,4339.5,5397.7,170131.03,532153.78,37.3882406,126.6627155,4.45,2.06,0,0.6,-0.0,3_4,2,1
81,2022-10-07 17:52:13.566,2,3777.8,5085.0,170114.14,532163.27,37.3883255,126.6625244,4.49,2.08,0,46.6,-0.06,3_1,5,1
82,2022-10-07 17:52:13.566,2,6935.3,1371.5,170209.68,532274.83,37.3893338,126.6635987,4.11,1.89,0,22.2,0.0,1_2,3,1
83,2022-10-07 17:52:13.566,2,4240.0,5712.8,170128.0,532144.3,37.3881551,126.6626817,5.22,2.25,0,23.7,0.07,3_4,3,1
84,2022-10-07 17:52:13.566,2,7170.9,1906.8,170216.72,532258.67,37.3891884,126.6636789,5.07,2.33,0,70.0,0.1,1_1,2,1
85,2022-10-07 17:52:13.566,2,4042.5,5118.4,170122.11,532162.23,37.3883165,126.6626144,4.74,2.13,0,43.1,0.02,3_1,3,1
86,2022-10-07 17:52:13.566,2,6938.4,2934.9,170209.6,532227.72,37.3889093,126.6635998,4.59,2.12,0,13.0,0.1,1_1,6,1
87,2022-10-07 17:52:13.566,2,7316.4,2077.0,170221.09,532253.53,37.3891422,126.6637284,4.29,2.1,0,0.9,0.0,1_1,4,1
88,2022-10-07 17:52:13.566,2,4261.1,6022.8,170128.6,532134.96,37.3880709,126.6626888,5.21,2.35,0,22.6,0.08,3_4,5,1
89,2022-10-07 17:52:13.566,2,5983.2,4034.8,170180.7,532194.68,37.3886107,126.6632748,4.59,2.14,0,17.1,-0.01,,,1
90,2022-10-07 17:52:13.566,2,6114.5,3648.0,170184.7,532206.32,37.3887157,126.6633195,5.07,2.28,0,4.8,-0.04,,,1
91,2022-10-07 17:52:13.566,2,3975.1,6378.3,170119.94,532124.27,37.3879744,126.6625915,5.32,2.29,0,17.3,0.06,3_4,5,1
92,2022-10-07 17:52:13.566,2,4697.2,5288.2,170141.82,532157.05,37.3882704,126.6628372,4.19,2.09,0,26.8,0.04,3_4,4,1
93,2022-10-07 17:52:13.566,2,5829.5,2627.3,170176.22,532237.11,37.3889928,126.6632225,4.37,2.07,0,23.1,0.0,1_2,4,1
94,2022-10-07 17:52:13.566,2,4691.2,5132.2,170141.66,532161.75,37.3883127,126.6628352,4.17,2.03,0,27.4,0.05,3_4,3,1
95,2022-10-07 17:52:13.566,2,6604.7,2464.9,170199.6,532241.91,37.3890369,126.6634863,4.92,2.2,0,48.9,0.03,1_1,1,1
96,2022-10-07 17:52:13.566,2,6330.7,3713.3,170191.21,532204.33,37.388698,126.663393,4.97,2.25,0,15.1,-0.08,,,1
97,2022-10-07 17:52:13.566,2,5260.4,4379.9,170158.89,532184.35,37.388517,126.6630288,4.62,2.21,0,38.6,0.1,,,1
98,2022-10-07 17:52:13.566,2,7435.8,899.7,170224.81,532288.99,37.3894619,126.663769,4.81,2.16,0,7.9,0.05,1_2,2,1
99,2022-10-07 17:52:13.566,2,4668.8,4305.9,170141.07,532186.65,37.3885371,126.6628275,4.89,2.22,0,45.4,0.05,,,1
100,2022-10-07 17:52:13.566,2,7102.4,981.8,170214.76,532286.55,37.3894396,126.6636556,5.1,2.21,0,18.8,0.11,1_2,4,1
101,2022-10-07 17:52:13.566,2,7843.5,1564.7,170237.02,532268.91,37.3892813,126.6639078,4.38,2.08,0,0.9,0.0,,,1
102,2022-10-07 17:52:13.566,2,7746.8,1505.1,170234.12,532270.71,37.3892975,126.6638749,4.29,2.08,0,0.8,0.0,,,1
103,2022-10-07 17:52:13.566,2,5653.2,3371.7,170170.83,532214.69,37.3887907,126.6631625,4.19,2.0,0,38.2,0.02,,,1
104,2022-10-07 17:52:13.566,2,7090.4,2681.9,170214.21,532235.32,37.388978,126.6636515,4.91,2.23,0,20.7,0.1,1_1,6,1
105,2022-10-07 17:52:13.566,2,5561.0,3149.3,170168.08,532221.41,37.3888511,126.6631311,5.12,2.24,0,37.9,0.03,,,1
106,2022-10-07 17:52:13.566,2,4787.7,4494.5,170144.63,532180.95,37.3884859,126.662868,4.45,2.07,0,41.4,0.02,,,1
107,2022-10-07 17:52:13.566,2,3720.1,6546.7,170112.24,532119.23,37.3879287,126.6625047,5.65,2.44,0,,,3_4,4,0
108,2022-10-07 17:52:13.566,2,4724.8,4060.7,170142.78,532194.03,37.3886036,126.6628466,17.46,3.34,2,24.5,0.02,,,1
109,2022-10-07 17:52:13.566,2,3773.6,2754.8,170114.26,532233.49,37.3889582,126.662523,5.09,2.15,0,14.3,-0.07,2_2,1,1
110,2022-10-07 17:52:13.566,2,4070.0,5751.1,170122.87,532143.16,37.3881447,126.6626238,5.15,2.27,0,0.6,-0.01,3_4,2,1
111,2022-10-07 17:52:13.566,2,7190.9,2422.1,170217.27,532243.14,37.3890485,126.6636857,5.36,2.2,2,0.8,0.01,1_1,5,1
112,2022-10-07 17:52:13.566,2,5624.5,2889.0,170170.02,532229.24,37.3889218,126.6631527,5.36,2.16,2,23.0,0.05,1_2,4,1
113,2022-10-07 17:52:13.566,2,5494.2,4757.4,170165.89,532172.95,37.3884145,126.6631084,4.7,2.15,0,23.6,-0.06,,,1
114,2022-10-07 17:52:13.566,2,5545.4,4542.9,170167.46,532179.41,37.3884727,126.6631258,5.26,2.19,2,19.0,-0.02,,,1
115,2022-10-07 17:52:13.566,2,4071.6,3082.8,170123.21,532223.57,37.3888692,126.6626243,5.02,2.18,0,9.2,-0.06,2_2,2,1
116,2022-10-07 17:52:13.566,2,7820.1,1836.8,170236.29,532260.71,37.3892074,126.6638998,5.07,2.25,0,31.4,-0.05,1_1,7,1
117,2022-10-07 17:52:13.566,2,3299.5,5541.0,170099.68,532149.58,37.3882017,126.6623616,4.74,2.05,0,0.8,0.0,,,1
118,2022-10-07 17:52:13.566,2,7420.1,561.6,170224.38,532299.18,37.3895537,126.6637637,5.28,2.26,0,,,,,0
119,2022-10-07 17:52:13.566,2,2597.9,3113.1,170078.8,532222.82,37.3888609,126.6621229,3.77,1.82,0,24.6,-0.06,,,1
